"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"05-May-2023","EQ","2,719.00","2,758.00","2,697.00","2,862.05","2,702.90","2,702.30","2,724.94","2,867.00","2,026.00","88,24,448","24,04,61,17,342.25","3,73,354"
"04-May-2023","EQ","2,785.00","2,867.00","2,779.95","2,787.75","2,862.00","2,862.05","2,826.66","2,867.00","2,026.00","47,03,010","13,29,38,28,855.90","1,39,109"
"03-May-2023","EQ","2,780.00","2,793.80","2,770.65","2,790.00","2,791.90","2,787.75","2,781.59","2,827.95","2,026.00","19,90,165","5,53,58,31,623.50","1,16,346"
"02-May-2023","EQ","2,791.50","2,804.00","2,776.20","2,775.60","2,783.80","2,790.00","2,794.38","2,827.95","2,026.00","53,77,606","15,02,70,56,903.40","1,75,681"
"28-Apr-2023","EQ","2,772.00","2,780.85","2,753.60","2,772.90","2,770.00","2,775.60","2,770.66","2,827.95","2,026.00","46,60,013","12,91,12,93,011.90","1,54,074"
"27-Apr-2023","EQ","2,752.60","2,781.00","2,749.25","2,761.45","2,778.25","2,772.90","2,761.66","2,827.95","2,026.00","33,47,433","9,24,44,74,067.80","1,20,544"
"26-Apr-2023","EQ","2,751.30","2,767.30","2,741.00","2,757.00","2,766.00","2,761.45","2,753.47","2,827.95","2,026.00","22,47,289","6,18,78,31,845.50","1,11,928"
"25-Apr-2023","EQ","2,782.00","2,792.00","2,749.25","2,787.55","2,755.00","2,757.00","2,766.99","2,827.95","2,026.00","45,75,039","12,65,90,67,253.45","1,38,611"
"24-Apr-2023","EQ","2,769.95","2,791.20","2,759.85","2,759.40","2,787.00","2,787.55","2,773.18","2,827.95","2,026.00","27,97,335","7,75,75,26,491.55","94,056"
"21-Apr-2023","EQ","2,735.50","2,763.55","2,735.40","2,743.00","2,758.70","2,759.40","2,748.26","2,827.95","2,026.00","17,19,725","4,72,62,43,725.65","93,216"
"20-Apr-2023","EQ","2,744.70","2,756.55","2,730.55","2,744.80","2,741.00","2,743.00","2,740.99","2,827.95","2,026.00","25,01,893","6,85,76,56,268.75","86,236"
"19-Apr-2023","EQ","2,734.00","2,748.70","2,725.60","2,723.70","2,743.00","2,744.80","2,740.48","2,827.95","2,026.00","17,56,973","4,81,49,50,285.40","84,686"
"18-Apr-2023","EQ","2,751.00","2,754.70","2,718.60","2,742.05","2,728.70","2,723.70","2,736.08","2,827.95","2,026.00","58,50,769","16,00,81,62,929.00","1,31,950"
"17-Apr-2023","EQ","2,827.95","2,827.95","2,718.60","2,786.85","2,741.80","2,742.05","2,738.22","2,827.95","2,026.00","49,53,106","13,56,26,98,578.20","1,44,883"
"13-Apr-2023","EQ","2,770.00","2,791.95","2,765.15","2,769.25","2,791.95","2,786.85","2,777.67","2,791.95","2,026.00","51,91,333","14,41,98,08,030.85","99,979"
"12-Apr-2023","EQ","2,750.00","2,774.40","2,743.00","2,742.00","2,770.00","2,769.25","2,762.39","2,780.00","2,026.00","25,08,834","6,93,03,85,966.85","82,275"
"11-Apr-2023","EQ","2,729.00","2,747.00","2,716.85","2,727.75","2,746.00","2,742.00","2,737.43","2,780.00","2,026.00","50,30,066","13,76,94,59,084.80","98,197"
"10-Apr-2023","EQ","2,725.00","2,748.15","2,714.85","2,729.30","2,722.25","2,727.75","2,730.50","2,780.00","2,026.00","30,00,562","8,19,30,21,998.90","89,935"
"06-Apr-2023","EQ","2,700.00","2,734.80","2,691.05","2,705.95","2,730.00","2,729.30","2,716.67","2,933.80","2,026.00","52,86,740","14,36,23,21,361.80","1,83,938"
"05-Apr-2023","EQ","2,615.50","2,710.05","2,615.50","2,628.95","2,707.00","2,705.95","2,686.30","2,933.80","2,026.00","58,90,726","15,82,42,82,448.70","2,10,188"
"03-Apr-2023","EQ","2,627.40","2,634.80","2,610.15","2,625.50","2,630.00","2,628.95","2,621.18","2,933.80","2,026.00","44,81,415","11,74,65,86,999.70","1,33,123"
