date,open,high,low,close,volume
2022-10-03,705.95,709.45,700.1,706.15,1735784
2022-10-04,714.0,720.0,708.7,719.25,2443139
2022-10-06,725.8,734.7,720.05,731.25,4123619
2022-10-07,733.0,737.6,724.05,735.25,3152365
2022-10-10,725.5,735.45,722.85,731.2,1952447
2022-10-11,735.0,746.6,721.1,725.6,3747651
2022-10-12,730.0,734.7,706.55,722.3,2818945
2022-10-13,722.0,727.9,711.6,724.1,1887973
2022-10-14,732.0,733.95,719.4,722.85,1612489
2022-10-17,719.2,729.8,712.35,728.0,1387810
2022-10-18,731.65,734.7,725.0,731.15,1675213
2022-10-19,733.0,755.45,730.2,742.8,6094000
2022-10-20,738.95,745.0,725.6,742.65,2237769
2022-10-21,743.0,756.0,735.3,743.55,2936578
2022-10-24,749.0,750.45,740.05,743.8,649393
2022-10-25,742.25,747.0,735.6,740.4,1544325
2022-10-27,746.0,746.9,736.8,741.25,1783787
2022-10-28,741.3,744.8,735.25,739.4,1484665
2022-10-31,744.0,752.85,738.0,741.2,1993381
2022-11-01,745.0,747.65,739.35,742.25,1359226
2022-11-02,742.0,761.3,738.25,755.45,3424051
2022-11-03,751.95,760.0,746.0,751.4,2828562
2022-11-04,752.0,766.45,748.05,758.5,4743835
2022-11-07,762.3,774.9,761.5,763.9,4583239
2022-11-09,769.5,771.0,759.5,761.25,1566292
2022-11-10,762.0,763.0,738.0,744.45,2557799
2022-11-11,755.0,757.7,744.5,747.8,1668424
2022-11-14,751.7,765.0,750.05,758.8,2342968
2022-11-15,750.0,750.0,731.55,740.65,4125858
2022-11-16,742.0,748.8,722.05,728.15,2945626
2022-11-17,723.0,738.45,723.0,726.45,1607026
2022-11-18,731.0,733.0,714.35,718.1,1537039
2022-11-21,711.0,722.05,710.6,715.55,1154333
2022-11-22,714.0,719.0,713.0,715.15,876182
2022-11-23,718.75,724.4,717.2,721.8,1116201
2022-11-24,722.0,727.8,721.4,723.55,1110302
2022-11-25,727.95,727.95,720.0,721.7,800689
2022-11-28,720.0,735.8,719.0,725.9,1780538
2022-11-29,722.05,729.4,720.1,723.0,848626
2022-11-30,726.0,739.4,726.0,736.2,2643749
2022-12-01,739.9,739.9,730.0,731.95,1155151
2022-12-02,735.0,735.0,727.3,730.1,926912
2022-12-05,733.0,733.7,725.1,729.1,1114128
2022-12-06,728.9,742.5,714.1,716.45,3646370
2022-12-07,717.5,722.75,712.45,717.3,1847900
2022-12-08,721.6,722.55,715.5,720.65,1090422
2022-12-09,722.5,727.5,717.75,722.15,1253279
2022-12-12,720.95,725.0,710.5,723.9,1082376
2022-12-13,724.5,730.4,721.0,722.85,1172294
2022-12-14,725.0,739.9,723.65,734.9,1858776
2022-12-15,698.5,702.5,687.0,689.05,14531256
2022-12-16,681.4,682.9,668.15,672.15,8857773
2022-12-19,675.75,681.6,673.0,676.8,2696707
2022-12-20,676.45,678.0,667.0,674.15,4253915
2022-12-21,677.5,678.7,650.15,653.55,3812361
2022-12-22,657.0,657.45,632.25,640.95,4836262
2022-12-23,634.5,638.05,605.0,607.25,7402977
2022-12-26,610.1,629.4,606.0,622.05,3578861
2022-12-27,628.0,634.95,623.05,633.1,2032618
2022-12-28,635.0,641.0,630.45,638.75,2067777
2022-12-29,636.0,636.8,627.55,633.05,2332891
2022-12-30,638.0,645.55,635.6,639.7,1680270
2023-01-02,643.0,644.7,639.1,642.35,937786
2023-01-03,648.95,654.8,642.15,644.05,2364730
2023-01-04,646.0,646.55,633.0,635.2,1377074
2023-01-05,638.4,638.4,631.5,637.15,861066
2023-01-06,637.35,639.95,631.0,636.25,730880
2023-01-09,639.45,641.8,636.3,639.6,592137
2023-01-10,639.0,642.8,634.6,636.95,978802
2023-01-11,636.2,644.0,636.2,640.75,922620
2023-01-12,643.7,644.3,638.25,640.65,685572
2023-01-13,642.5,643.5,637.05,641.5,697974
2023-01-16,643.0,643.35,638.0,640.05,789814
2023-01-17,640.0,643.7,633.65,641.15,1093013
2023-01-18,641.55,642.5,637.7,640.15,706202
2023-01-19,639.0,641.0,635.0,640.3,802422
2023-01-20,639.5,651.95,638.5,641.45,1759179
2023-01-23,644.7,645.0,639.8,642.8,756232
2023-01-24,643.1,647.4,638.6,643.2,845755
2023-01-25,640.35,643.7,625.5,627.55,1518420
2023-01-27,630.7,632.85,601.0,611.85,2034846
2023-01-30,613.95,626.75,610.0,624.85,1192737
2023-01-31,626.05,640.0,622.2,636.6,1169450
2023-02-01,641.0,652.8,616.8,628.05,3338066
2023-02-02,628.0,634.45,622.9,630.2,1229577
2023-02-03,631.1,633.2,618.0,627.45,1017351
2023-02-06,627.0,636.3,625.0,634.85,903072
2023-02-07,635.0,637.9,630.5,636.45,876421
2023-02-08,637.95,642.0,635.05,641.3,971390
2023-02-09,643.0,656.7,637.0,651.45,3035079
2023-02-10,653.7,653.7,641.55,644.15,1367860
2023-02-13,644.15,646.15,633.5,640.1,859178
2023-02-14,642.0,644.6,636.2,642.05,773609
2023-02-15,640.5,648.0,631.0,647.25,826243
2023-02-16,647.25,653.0,645.9,649.25,908726
2023-02-17,648.15,651.95,645.25,649.9,769510
2023-02-20,649.9,652.9,640.65,641.85,839690
2023-02-21,641.85,647.45,639.0,642.55,810862
2023-02-22,639.4,639.4,617.8,619.3,1476831
2023-02-23,616.0,616.0,601.0,602.3,1905454
2023-02-24,604.95,610.0,602.0,607.85,1103521
2023-02-27,606.0,607.1,595.0,599.85,1272125
2023-02-28,602.85,610.65,600.6,609.25,1169989
2023-03-01,603.3,614.8,603.3,611.35,838187
2023-03-02,614.45,614.45,608.0,609.2,675954
2023-03-03,611.0,617.5,611.0,613.95,922970
2023-03-06,615.55,620.95,615.05,615.8,1159437
2023-03-08,615.0,618.8,612.2,618.25,599416
2023-03-09,618.8,621.4,614.0,615.05,705160
2023-03-10,612.8,613.5,604.55,611.95,783871
2023-03-13,607.15,613.0,600.0,601.65,1063211
2023-03-14,602.0,605.0,596.1,603.35,1024101
2023-03-15,605.0,608.95,601.5,605.65,787957
2023-03-16,604.5,606.6,595.7,603.45,921400
2023-03-17,606.7,619.0,606.2,611.65,1271225
2023-03-20,606.0,609.9,600.0,604.45,694608
2023-03-21,604.25,608.8,602.15,606.75,823110
2023-03-22,609.1,609.9,603.85,604.75,504390
2023-03-23,604.7,606.6,599.65,605.15,932262
2023-03-24,605.1,608.6,598.1,600.05,886735
2023-03-27,598.05,599.95,576.7,582.1,1429219
2023-03-28,584.0,584.0,558.85,560.2,2025058
2023-03-29,563.0,568.7,557.1,564.5,2017776
2023-03-31,568.3,575.5,567.5,572.8,1237105
